Date,new_coin,P_ppi,B_pi,B_px,P_cpi,B_gx,B_gi,B_sx,B_si,S_ab,S_as,S_mo,S_mf,S_mu,S_md,S_mx,S_mb,new_esi,S_es,L_ml,L_mr,new_ts,L_er,L_em,L_ur,I_m,M_p,M_s,M_i,M_sc,M_si,M_sf,M_ic,M_ii,M_if,M_ur,M_fi,H_c,H_s,P_core1,I_s,I_c,R_s,R_d,gv_totr,gv_tote,S_cb,S_cs,H_p,new_usli,new_chli,new_ksp,S_fc,P_core2,new_dmsi,new_hc,new_chci,new_usip,new_crsv,B_bx,B_bi,mv_p,mv_s,new_rfs,new_gsp,new_gmp,new_gcp,new_emp,N_gdp,N_pc,N_fi,N_ci,N_gx
2014-06-30,96.7,101.53,118.94,109.59,94.248,50798.4,45246.7,9578,9594.6,71,81,86,95,89,83,88,77,98.2,99.7,0.56,29.7,0.59,61.2,25827.2,3.5,95.6,95.407,97.654,84.85,115.49,93.599,113.259,79.86,85.413,86.173,107.659,79.3,9525459,49228,92.453,91.7,82.4486,85.8,92.049019,157146,175337,79,108,42427,100.9232,100.3366,2002.21,98,92.291,99.9,217917427,96.94,102.735,2116.65,47827.709,42476.381,380456,380421,427.305,,,,,0.9,0.1,1,0.9,0.5
2014-07-31,97,101.61,118.32,109.95,94.386,50303.4,45260.4,10004.1,9678.4,70,81,86,94,88,83,88,74,96.4,99.6,0.51,28.6,0.45,61.4,25911.7,3.5,96.1,96.151,97.21,85.298,119.062,92.795,116.197,81.504,86.304,87.264,108.842,83.6,9297380,35132,92.64,91.9,80.4744,86.2,91.45988824,192441,194969,75,105.4,44572,100.9424,100.2709,2076.12,92,92.462,100.3,225784808,96.55,102.9632,2077.58,48204.545,45863.916,409263,392247,428.079,,,,,,,,,
2014-08-31,97.3,101.5,117.37,110.14,94.551,50664.8,43245.4,9350.7,9812.8,70,80,83,94,86,80,84,72,98.7,99.5,0.63,30.5,0.4,61.1,26020.1,3.5,92.5,92.68,95.879,84.027,113.704,91.83,114.082,78.652,85.097,85.421,103.235,76.1,9354381,34475,92.708,92.3,80.9678,87,89.869312,211736,214455,81,107.4,49067,100.9459,100.2272,2068.54,100,92.591,100.1,238868228,96.14,102.7688,2113.39,46108.37,42791.869,273052,289816,431.379,,,,,,,,,
2014-09-30,97.3,101.14,115.94,109.85,94.49,50390.9,43406.2,9238.5,9413.6,72,80,84,95,87,79,83,74,101.5,99.5,0.61,29.6,0.38,61.1,25987.3,3.5,92.2,91.852,95.257,85.532,117.156,91.106,113.142,82.347,85.155,87.159,103.93,83.9,9041703,46546,92.657,91.7,78.2614,85.1,95.41059122,238150,237869,83,108.3,37726,100.935,100.1949,2020.09,97,92.506,99.1,223939061,95.76,103.0641,2304.24,47446.217,44184.712,294160,308211,430.189,,,,,0.3,0.5,0.9,0.5,-1.9
2014-10-31,97.2,100.43,114.7,110.65,94.205,47814.9,41744.7,9380.8,9594,69,81,85,95,89,82,85,72,96.7,99.6,0.58,30.8,0.4,61.1,25998.8,3.6,91.9,91.427,94.369,85.313,115.133,90.382,109.853,78.604,85.472,87.388,103.733,79.9,9168409,62407,92.648,92.3,79.3581,84.8,86.11538221,271934,260369,79,105.5,45475,100.9063,100.1874,1964.43,91,92.557,97.9,235232835,95.58,103.0764,2396.72,51630.657,44097.421,364680,363551,431.903,,,,,,,,,
2014-11-30,97.4,100.12,113.7,111.95,94.015,49065.1,41007.5,9301.6,9388.8,71,82,86,94,90,84,86,75,98.1,99.6,0.57,28.5,0.38,61.1,26052.1,3.6,92.5,92.335,96.411,84.582,118.228,92.072,111.966,78.392,84.935,86.426,104.775,91.2,9127029,58528,92.691,92.3,78.9999,85.5,93.10752749,290924,280692,74,103.2,49181,100.8598,100.2131,1980.78,87,92.54,98,225161709,95.53,103.7126,2347.47,46605.342,41343.254,406490,400928,433.113,,,,,,,,,
2014-12-31,97.9,99.14,107.86,109.1,94.006,50522.1,42677.8,9243.4,9488.2,71,83,88,93,89,84,88,73,97,99.7,0.63,26,0.35,59.7,25989.5,3.7,94.9,94.941,98.01,83.919,117.752,94.082,114.199,78.487,84.026,82.754,107.265,90.8,9048573,56821,92.801,91.6,78.3208,88.7,96.3357938,320895,311507,71,101.5,69267,100.7903,100.2481,1915.59,85,92.66,98.7,212977196,94.78,103.7044,2580.13,49461.377,43909.896,434709,459661,430.11,,,,,0.5,0.5,3.2,-1.3,0
2015-01-31,98.2,97.92,99.72,104.4,94.643,45501.9,35895.4,8727.1,9629.5,71,84,88,95,93,87,90,73,98.9,99.7,0.42,23.7,0.29,59,26063.8,3.6,93.1,92.517,95.623,83.142,109.361,92.467,108.492,83.251,83.854,83.678,105.605,87.9,9426588,30502,93.84,92.1,81.5928,86.4,98.6763506,34393,28822,74,103,33271,100.6987,100.2626,1949.26,90,93.882,98.6,211782999,94.52,102.8905,,45105.389,39283.025,376018,361020,428.208,,,,,,,,,
2015-02-28,98.9,97.99,102.52,105.78,94.587,46028.9,37012.5,8499,9749.7,71,84,91,97,92,86,92,74,103.5,99.7,0.49,29,0.22,59.1,26142.6,3.5,94.2,94.092,96.975,84.663,115.859,93.691,111.62,83.668,84.721,85.984,106.738,91.6,9842567,26920,93.906,93.6,85.1933,89.3,97.58277447,50589,58676,71,103.7,33301,100.592,100.2988,1985.8,87,93.995,99.3,202607817,93.65,102.2335,,41472.191,33998.316,317746,313200,427.119,,,,,,,,,
2015-03-31,98.9,97.87,102.86,106.77,94.596,45407.2,36174.8,8710.5,9360.8,74,83,91,97,93,87,92,77,101.7,99.5,0.64,35,0.15,59.8,26073,3.5,93.4,93.195,95.236,85.677,112.004,92.655,108.492,82.664,86.197,84.124,104.45,89.5,8950291,59057,94.01,93.4,77.4702,87.4,96.21000307,81121,95578,72,101.8,52200,100.4804,100.403,2041.03,88,94.137,98.6,221612880,93.49,101.8914,2272.28,46822.771,38485.935,414313,404102,433.647,,,,,0.9,0.9,0.6,4.1,0.2
2015-04-30,99.2,97.84,100.38,104.81,94.625,47746.9,36901.5,8409.1,9561.4,78,88,92,95,95,91,93,80,104.1,99.2,0.53,34,0.14,60.6,26060.9,3.6,94.3,94.394,96.589,87.177,111.454,93.691,112.626,85.466,87.102,86.5,105.38,87.2,9208150,62956,94.039,93.9,79.7021,88.5,95.36267086,121364,127980,77,104.7,51345,100.3693,100.5126,2127.17,91,94.194,99.7,227281674,92.94,101.3355,2238.67,46221.931,37858.798,424401,416675,434.47,,,,,,,,,
2015-05-31,99,97.9,101.65,105.92,94.89,44571,36313.5,8509.7,9245.9,75,83,83,94,88,83,85,73,102.5,98.8,0.56,31.9,0.22,61.2,26126.6,3.6,91.9,91.94,94.85,86.75,109.251,92.09,113.52,81.747,88.341,84.682,102.239,84.1,9382817,56135,94.303,93.2,81.2139,88.5,96.74367352,145569,152303,79,106.1,56861,100.2518,100.5584,2114.8,91,94.383,99.1,244494685,93.12,100.8883,2419.48,42327.311,36039.8,365643,369495,437.865,,,,,,,,,
2015-06-30,99.3,97.85,102.23,107.14,94.909,47814.2,35391,7250.2,9468.8,66,74,77,91,82,73,81,66,91.9,98.3,0.61,31.8,0.32,61.2,26117,3.8,93.6,93.625,96.202,89.682,108.26,94.444,109.05,85.38,90.922,87.907,104.642,87.4,9588484,68134,94.322,92.8,82.9941,85.9,97.26047354,169130,189744,65,98.6,73102,100.1239,100.4982,2074.2,79,94.345,99.5,227912591,93.12,100.571,2428.03,46554.512,36598.398,423720,417251,437.951,,,,,0.4,0.3,1,2.5,0.2
2015-07-31,99.5,97.5,101.79,107.72,95.08,45703.7,35781,7741,9148.4,70,79,79,94,84,76,80,70,96,97.9,0.45,27.1,0.47,61.3,26176.8,3.8,92.6,92.552,95.623,89.423,107.819,94.068,110.056,84.316,91.702,87.595,103.183,90.4,9569234,59122,94.548,93.8,82.8275,87.3,97.38297145,206732,212327,63,100.7,82836,99.96416,100.3299,2030.16,86,94.78,99.3,236380682,93.06,101.2228,2433.88,45695.747,38647.067,404773,394757,441.942,,,,,,,,,
2015-08-31,100.2,96.89,101.37,108.39,95.213,44802.6,35260.4,8159.3,9268,69,78,79,92,84,78,82,68,97.7,97.6,0.62,30.4,0.5,60.9,26198.8,3.6,94.9,94.883,99.486,90.507,113.767,95.009,116.425,88.096,92.345,86.873,104.949,90,10056257,71032,94.699,94.6,87.043,87.9,97.65526315,230590,235938,71,102,69269,99.7848,100.1149,1941.49,87,94.969,100.5,256106565,92.65,101.0367,2489.34,39107.399,34772.163,284826,296737,441.849,,,,,,,,,
2015-09-30,101.1,96.47,100.75,107.53,94.966,43608.7,33041.2,7880.7,8967.2,69,79,79,93,83,78,81,68,97.3,97.2,0.6,31.5,0.47,61.1,26259.3,3.5,96,96.196,98.907,91.006,109.912,97.175,112.626,82.482,93.69,85.528,106.692,90.7,10595320,57354,94.529,94.9,91.7089,89.3,100.2304007,255649,268101,73,103.3,87955,99.61192,99.91933,1962.81,88,94.752,101.4,241567114,92.39,100.7547,2527.06,43432.312,34540.504,333759,334220,439.867,,,,,1.5,0.5,2.1,3.1,-1.2
2015-10-31,101.8,95.81,97.63,103.43,94.966,44276.9,34582.4,8092.8,9966.4,73,81,80,94,85,79,80,71,97.8,96.8,0.59,28.8,0.38,61.2,26277.5,3.5,95.1,95.366,99.293,89.767,110.793,95.386,114.749,81.189,92.533,83.988,105.65,92.4,9844628,104356,94.728,95.3,85.2112,91.6,106.578268,290868,285624,81,105.9,64200,99.46945,99.78703,2029.47,91,94.846,101.8,248908248,92.42,100.2675,2827.89,43352.046,36762.975,405167,396758,438.693,,,,,,,,,
2015-11-30,101.9,95.43,95.95,102.31,94.786,42592.9,33115.9,7904.3,9176.8,69,79,79,91,83,77,80,68,97.5,96.3,0.61,32.5,0.38,61,26253.4,3.6,94.6,94.754,98.231,89.132,107.709,94.256,112.626,78.236,92.116,84.648,105.116,88.1,9890483,77552,94.765,94.9,85.6081,90.2,105.1389812,314318,301440,79,106.6,62823,99.34966,99.71427,1991.97,89,94.903,101.2,235293187,92.5,99.5298,2793.74,44285.052,34049.682,395011,400694,440.303,,,,,,,,,
2015-12-31,102,95.21,94.92,102.38,95.07,45027.5,33337.9,7614.9,8581.5,69,77,78,91,83,77,78,67,94.3,95.8,0.62,25.6,0.39,60.1,26379.4,3.5,93.7,93.698,97.265,88.511,106.167,94.915,110.279,81.126,91.283,79.228,104.212,89.6,10534121,77050,94.964,96,91.1792,91.6,109.8736495,339186,330537,75,103.2,98165,99.24532,99.67226,1961.31,84,95.111,100.7,230564613,92.48,99.0417,2863.46,42379.843,35462.311,410580,458598,442.149,,,,,0.8,1.9,-2.8,0.9,2.1
2016-01-31,101.9,94.69,93.46,102.78,95.232,38860.3,28605,8157.4,9050.2,67,76,78,94,83,77,81,65,94.2,95.3,0.43,22.1,0.39,59,26316.8,3.6,93.9,93.478,95.913,91.076,104.405,93.032,108.939,84.094,94.339,86.42,103.715,84.1,10163447,32220,95.303,94.5,87.9707,91.6,99.08119335,38038,28733,68,100.4,47536,99.16032,99.66011,1912.06,78,95.555,100.2,213336022,92.21,99.5607,,36260.42,31321.901,347375,306794,439.466,,,,,,,,,
